name	self_contained	abs_clusters	residual_class	ours_st	ours_t	base_st	base_t	full_nodes	residual_nodes	n_oxidd	n_ltlsynt
simple_arbiter_unreal1_pb_5_4_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					196	196	0	1
simple_arbiter_unreal1_pb_5_5_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					206	206	0	1
simple_arbiter_unreal1_pb_5_6_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					216	216	0	1
simple_arbiter_unreal1_pb_5_7_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					226	226	0	1
simple_arbiter_unreal1_pb_5_8_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					236	236	0	1
simple_arbiter_unreal1_pb_5_9_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					246	246	0	1
simple_arbiter_unreal1_pb_6_1_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					234	234	0	1
simple_arbiter_unreal1_pb_6_2_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					249	249	0	1
simple_arbiter_unreal1_pb_6_3_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					264	264	0	1
simple_arbiter_unreal1_pb_6_4_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					279	279	0	1
simple_arbiter_unreal1_pb_6_5_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					294	294	0	1
simple_arbiter_unreal1_pb_8_8_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					596	596	0	1
simple_arbiter_unreal2_pb_10_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					612	612	0	1
simple_arbiter_unreal2_pb_25_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					3504	3504	0	1
simple_arbiter_unreal2_pb_2_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					28	28	0	1
simple_arbiter_unreal2_pb_3_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					63	63	0	1
simple_arbiter_unreal2_pb_4_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					108	108	0	1
simple_arbiter_unreal2_pb_50_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					13408	13408	0	1
simple_arbiter_unreal2_pb_5_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					166	166	0	1
simple_arbiter_unreal2_pb_60_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					19128	19128	0	1
simple_arbiter_unreal2_pb_6_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					234	234	0	1
simple_arbiter_unreal2_pb_75_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					29616	29616	0	1
simple_arbiter_unreal2_pb_7_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					312	312	0	1
simple_arbiter_unreal2_pb_8_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					400	400	0	1
simple_arbiter_with_hints_pb_10_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					1676	1676	0	1
simple_arbiter_with_hints_pb_12_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					2489	2489	0	1
simple_arbiter_with_hints_pb_15_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					4001	4001	0	1
simple_arbiter_with_hints_pb_2_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					56	56	0	1
simple_arbiter_with_hints_pb_4_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					233	233	0	1
simple_arbiter_with_hints_pb_6_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					560	560	0	1
simple_arbiter_with_hints_pb_8_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					1019	1019	0	1
solitary-real.tlsf	1	1	(none / unrealizable verdict)	SOLVED	0.06242273698444478	ERROR	0.026983521005604416	1	0	1	0
solitary0.tlsf	1	1	(none / unrealizable verdict)	UNREAL	0.06073755299439654	ERROR	0.026828543981537223	1	0	1	0
sort4-real.tlsf	1	1	(none / unrealizable verdict)	SOLVED	0.06098998797824606	ERROR	0.049350679997587577	1	0	1	0
sort40.tlsf	1	1	(none / unrealizable verdict)	UNREAL	0.312992421007948	ERROR	0.03571407200070098	1	0	1	0
sort41.tlsf	1	1	(none / unrealizable verdict)	UNREAL	0.6058027019898873	ERROR	0.04311644798144698	1	0	1	0
sort42.tlsf	1	1	(none / unrealizable verdict)	SOLVED	0.05267582699889317	ERROR	0.05962261598324403	1	0	1	0
sort50.tlsf	1	1	(none / unrealizable verdict)	SOLVED	0.05600911198416725	ERROR	0.06128243001876399	1	0	1	0
sort51.tlsf	1	1	(none / unrealizable verdict)	SOLVED	0.0601206700084731	ERROR	0.07434468201245181	1	0	1	0
sort52.tlsf	1	1	(none / unrealizable verdict)	SOLVED	0.0724812199769076	ERROR	0.06039954401785508	1	0	1	0
sort53.tlsf	1	1	(none / unrealizable verdict)	SOLVED	0.10156093200203031	ERROR	0.08124251401750371	1	0	1	0
square5x5-real.tlsf	1	1	(none / unrealizable verdict)	SOLVED	12.68078674399294	ERROR	0.03076764798606746	1	0	1	0
square5x50.tlsf	1	1	(none / unrealizable verdict)	UNREAL	0.618675120989792	ERROR	0.03583618998527527	1	0	1	0
square5x51.tlsf	1	1	(none / unrealizable verdict)	UNREAL	1.8338260620075744	ERROR	0.03227665298618376	1	0	1	0
square5x52.tlsf	1	1	(none / unrealizable verdict)	UNREAL	2.7227536459977273	ERROR	0.033307069999864325	1	0	1	0
square5x53.tlsf	1	1	(none / unrealizable verdict)	UNREAL	6.04388896599994	ERROR	0.03247367500443943	1	0	1	0
square5x54.tlsf	1	1	(none / unrealizable verdict)	UNREAL	7.828596121980809	ERROR	0.034292645985260606	1	0	1	0
storage-GF-64-real.tlsf	1	1	(none / unrealizable verdict)	SOLVED	0.06914210700779222	ERROR	0.03489759401418269	1	0	1	0
tasks-real.tlsf	1	1	(none / unrealizable verdict)	SOLVED	0.10411025199573487	ERROR	0.03958673501620069	1	0	1	0
tasks-unreal0.tlsf	1	1	(none / unrealizable verdict)	TIMEOUT	15.084077698993497	ERROR	0.05265134200453758	9236	0	1	0
tasks-unreal1.tlsf	1	1	(none / unrealizable verdict)	TIMEOUT	15.11540279397741	ERROR	0.04119914601324126	11894	0	1	0
tasks-unreal2.tlsf	1	1	(none / unrealizable verdict)	TIMEOUT	15.088966328010429	ERROR	0.03994466399308294	13187	0	1	0
taxi-service-real.tlsf	1	1	(none / unrealizable verdict)	SOLVED	0.1790420130128041	ERROR	0.03185620700241998	1	0	1	0
taxi-service-u-unreal.tlsf	1	1	(none / unrealizable verdict)	UNREAL	0.14944527999614365	ERROR	0.02879429201129824	1	0	1	0
test2_f2774e0b.tlsf	1	3	(none / unrealizable verdict)	SOLVED	0.09714310101117007	SOLVED	0.03502917301375419	140	0	3	0
test3_efe2feaf.tlsf	0	0	liveness (F/U/GF/Buchi)					166	166	0	1
test4_4b82b1f4.tlsf	0	0	liveness (F/U/GF/Buchi)					33	33	0	1
test5_6cbc6174.tlsf	0	0	liveness (F/U/GF/Buchi)					65	65	0	1
test6_0f5381e9.tlsf	0	0	liveness (F/U/GF/Buchi)					82	82	0	1
test7_2c5b09da.tlsf	0	0	liveness (F/U/GF/Buchi)					75	75	0	1
test8_88f351a6.tlsf	0	0	liveness (F/U/GF/Buchi)					63	63	0	1
test9_dd3a27e1.tlsf	0	0	liveness (F/U/GF/Buchi)					76	76	0	1
test_f3987563.tlsf	0	0	liveness (F/U/GF/Buchi)					43	43	0	1
thermostat-F-real.tlsf	1	1	(none / unrealizable verdict)	SOLVED	0.40327288399566896	ERROR	0.048093326011439785	1	0	1	0
thermostat-GF-real.tlsf	0	0	liveness (F/U/GF/Buchi)					3881	3881	0	1
thermostat-GF-unreal0.tlsf	0	0	liveness (F/U/GF/Buchi)					3865	3865	0	1
thermostat-GF-unreal1.tlsf	0	0	liveness (F/U/GF/Buchi)					8672	8672	0	1
thermostat-GF-unreal2.tlsf	0	0	liveness (F/U/GF/Buchi)					16167	16167	0	1
tmp_13cfc6f2.tlsf	0	0	liveness (F/U/GF/Buchi)					180	180	0	1
unordered-visits-charging0.tlsf	0	0	liveness (F/U/GF/Buchi)					12892	12892	0	1
unordered-visits-real.tlsf	0	0	liveness (F/U/GF/Buchi)					3999	3999	0	1
workstation_resupply_pb_1_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					283	283	0	1
workstation_resupply_pb_2_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					498	498	0	1
workstation_resupply_pb_3_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					773	773	0	1
workstation_resupply_pb_4_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					1108	1108	0	1
workstation_resupply_pb_5_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					1503	1503	0	1
workstation_resupply_pb_6_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					1958	1958	0	1
workstation_resupply_pb_7_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					2473	2473	0	1
